**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 0.88000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
 87892.02901435  77253.39450946      100000     8.78920e-01     3.30687e-05
175785.15955822 154508.34949212      200000     8.78926e-01     3.11894e-05
263673.92091497 231755.91698015      300000     8.78913e-01     3.15391e-05
351559.14131631 308997.08635734      400000     8.78898e-01     3.12794e-05
439444.09281883 386237.79018985      500000     8.78888e-01     3.11375e-05
527331.81125068 463483.13050620      600000     8.78886e-01     3.06643e-05
615217.63529906 540725.07819360      700000     8.78882e-01     3.02366e-05
703102.90351823 617966.52183807      800000     8.78879e-01     3.05071e-05
790993.89489361 695218.22036187      900000     8.78882e-01     3.09340e-05
878882.62842613 772465.40472808     1000000     8.78883e-01     3.07302e-05
966773.18598584 849715.61513994     1100000     8.78885e-01     3.03996e-05
1054658.14711610 926956.44340347     1200000     8.78882e-01     3.05033e-05
1142547.85408861 1004205.65919589     1300000     8.78883e-01     3.06261e-05
1230436.90740946 1081453.50072581     1400000     8.78884e-01     3.05704e-05
1318328.46714625 1158705.56021754     1500000     8.78886e-01     3.03969e-05
1406213.82800862 1235947.11240515     1600000     8.78884e-01     3.04882e-05
1494100.38941363 1313190.61285493     1700000     8.78883e-01     3.04734e-05
1581990.04174554 1390439.55656607     1800000     8.78883e-01     3.04659e-05
1669882.85578009 1467693.97752755     1900000     8.78886e-01     3.04170e-05
1757769.14986750 1544937.02463185     2000000     8.78885e-01     3.04163e-05
