**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 0.53000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
 52992.66968473  28085.45039394      100000     5.29927e-01     3.21999e-05
105984.48172289  56169.89492756      200000     5.29922e-01     3.17155e-05
158974.52468515  84252.55305006      300000     5.29915e-01     3.18491e-05
211965.23682917 112335.93223959      400000     5.29913e-01     3.19454e-05
264953.10815348 140416.16302988      500000     5.29906e-01     3.17280e-05
317944.75570176 168500.14667958      600000     5.29908e-01     3.11676e-05
370936.54419778 196584.31106119      700000     5.29909e-01     3.08121e-05
423923.97815780 224664.38891839      800000     5.29905e-01     3.12061e-05
476910.96713507 252743.94387737      900000     5.29901e-01     3.14555e-05
529898.71983344 280824.37733302     1000000     5.29899e-01     3.17241e-05
582892.76504304 308911.03882283     1100000     5.29903e-01     3.15431e-05
635884.20273810 336995.01981509     1200000     5.29904e-01     3.14614e-05
688872.70994771 365076.09832759     1300000     5.29902e-01     3.15487e-05
741863.11924063 393159.41669911     1400000     5.29902e-01     3.17835e-05
794856.17301363 421245.21986506     1500000     5.29904e-01     3.17751e-05
847846.41816141 449327.75548921     1600000     5.29904e-01     3.15859e-05
900835.64253996 477409.80288367     1700000     5.29903e-01     3.17682e-05
953827.00405048 505493.72742981     1800000     5.29904e-01     3.17147e-05
1006817.58884272 533576.63645506     1900000     5.29904e-01     3.15657e-05
1059807.91990483 561659.36210289     2000000     5.29904e-01     3.14743e-05
