**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 0.48000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
 47992.64729024  23035.98376073      100000     4.79926e-01     3.04182e-05
 95982.72005483  46069.61876713      200000     4.79914e-01     3.10301e-05
143975.98353591  69106.23470679      300000     4.79920e-01     3.09620e-05
191966.57176589  92140.35618031      400000     4.79916e-01     3.11112e-05
239958.67429115 115176.04428759      500000     4.79917e-01     3.14271e-05
287952.51047325 138213.48583134      600000     4.79921e-01     3.17867e-05
335941.64659634 161245.93349732      700000     4.79917e-01     3.13541e-05
383934.23432680 184282.03617045      800000     4.79918e-01     3.14573e-05
431925.93151760 207317.61991723      900000     4.79918e-01     3.19106e-05
479917.69684262 230353.01974927     1000000     4.79918e-01     3.20240e-05
527908.56171140 253387.34458741     1100000     4.79917e-01     3.19252e-05
575898.55463998 276421.22422378     1200000     4.79915e-01     3.21693e-05
623889.49077192 299455.44669832     1300000     4.79915e-01     3.19432e-05
671878.65316355 322488.33630286     1400000     4.79913e-01     3.20134e-05
719870.40433104 345523.27965199     1500000     4.79914e-01     3.17869e-05
767861.09414073 368557.72688107     1600000     4.79913e-01     3.19153e-05
815852.96345528 391592.83650837     1700000     4.79914e-01     3.17523e-05
863841.76210825 414625.40021157     1800000     4.79912e-01     3.18304e-05
911832.37964430 437659.41800673     1900000     4.79912e-01     3.17467e-05
959821.41029423 460692.11996758     2000000     4.79911e-01     3.17751e-05
