**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 0.93000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
 92519.29175906  85600.88304668      100000     9.25193e-01     2.68957e-05
185057.39551761 171236.92173152      200000     9.25287e-01     2.86178e-05
277571.95797810 256829.51200179      300000     9.25240e-01     2.95749e-05
370087.29341847 342423.57739414      400000     9.25218e-01     3.01638e-05
462606.77346559 428025.23308521      500000     9.25214e-01     3.03587e-05
555135.37211675 513643.33915261      600000     9.25226e-01     2.97837e-05
647652.27861522 599240.22377851      700000     9.25218e-01     2.99646e-05
740171.53883172 684841.27866922      800000     9.25214e-01     2.98688e-05
832702.59691811 770463.91525714      900000     9.25225e-01     2.95171e-05
925223.85045234 856068.74063106     1000000     9.25224e-01     2.95672e-05
1017752.62152954 941687.06169532     1100000     9.25230e-01     2.92308e-05
1110280.19219117 1027303.53304375     1200000     9.25233e-01     2.92601e-05
1202803.45166852 1112911.65171434     1300000     9.25233e-01     2.89964e-05
1295331.15476237 1198528.14764783     1400000     9.25237e-01     2.88807e-05
1387846.62230965 1284121.85585777     1500000     9.25231e-01     2.86830e-05
1480375.84491753 1369741.00127020     1600000     9.25235e-01     2.84999e-05
1572903.04635054 1455356.59389134     1700000     9.25237e-01     2.84486e-05
1665420.18694865 1540953.76034778     1800000     9.25233e-01     2.85091e-05
1757943.11702290 1626561.38174142     1900000     9.25233e-01     2.84273e-05
1850468.60191441 1712173.85552776     2000000     9.25234e-01     2.84161e-05
