**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 0.92000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
 91629.87955138  83963.10346081      100000     9.16299e-01     2.75519e-05
183255.98342674 167919.59291863      200000     9.16280e-01     2.90781e-05
274874.05159345 251861.13103436      300000     9.16247e-01     2.88341e-05
366498.31323246 335814.12625233      400000     9.16246e-01     2.89806e-05
458122.53658010 419766.85782108      500000     9.16245e-01     2.86816e-05
549750.30450915 503726.24869829      600000     9.16251e-01     2.87553e-05
641369.33705529 587669.78369527      700000     9.16242e-01     2.90246e-05
732996.19075291 671627.41899579      800000     9.16245e-01     2.89368e-05
824617.93624962 755575.87520763      900000     9.16242e-01     2.90702e-05
916247.75957098 839538.93746958     1000000     9.16248e-01     2.89806e-05
1007872.81627206 923493.52490031     1100000     9.16248e-01     2.91435e-05
1099485.39210297 1007425.20158456     1200000     9.16238e-01     2.92461e-05
1191107.26797428 1091373.97001728     1300000     9.16236e-01     2.93711e-05
1282730.04918596 1175324.32329297     1400000     9.16236e-01     2.94253e-05
1374351.27582275 1259271.55439940     1500000     9.16234e-01     2.92899e-05
1465962.87764182 1343201.18093287     1600000     9.16227e-01     2.91917e-05
1557587.42087650 1427154.54280124     1700000     9.16228e-01     2.91173e-05
1649204.02132933 1511093.54444884     1800000     9.16224e-01     2.91593e-05
1740834.48851488 1595057.83696459     1900000     9.16229e-01     2.91340e-05
1832449.25455911 1678993.46570489     2000000     9.16225e-01     2.91652e-05
