**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 0.80000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
 79984.03727694  63977.43763550      100000     7.99840e-01     2.97544e-05
159963.83694456 127948.18233445      200000     7.99819e-01     3.01834e-05
239946.63483638 191923.59266892      300000     7.99822e-01     2.98915e-05
319925.79585586 255893.93706834      400000     7.99814e-01     3.16248e-05
399905.62658465 319864.73415432      500000     7.99811e-01     3.14276e-05
479883.55821071 383832.53630599      600000     7.99806e-01     3.13676e-05
559864.82213014 447805.80388777      700000     7.99807e-01     3.15177e-05
639843.77185244 511775.44801552      800000     7.99805e-01     3.17282e-05
719823.29058692 575745.81859122      900000     7.99804e-01     3.16877e-05
799804.84459411 639719.55244345     1000000     7.99805e-01     3.17630e-05
879783.95383944 703689.36583744     1100000     7.99804e-01     3.18157e-05
959763.83578926 767660.27911382     1200000     7.99803e-01     3.17461e-05
1039745.45714005 831634.03368884     1300000     7.99804e-01     3.17326e-05
1119727.04650679 895607.97125597     1400000     7.99805e-01     3.18883e-05
1199703.02519794 959572.70413955     1500000     7.99802e-01     3.18700e-05
1279682.92549140 1023543.61302238     1600000     7.99802e-01     3.17934e-05
1359662.39766423 1087514.30816310     1700000     7.99801e-01     3.20029e-05
1439640.19896727 1151481.93339060     1800000     7.99800e-01     3.19684e-05
1519622.84923397 1215457.24615206     1900000     7.99801e-01     3.19013e-05
1599601.20379060 1279425.81030245     2000000     7.99801e-01     3.19024e-05
