**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 0.73000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
 72988.05429300  53275.64948571      100000     7.29881e-01     3.08879e-05
145974.33505048 106548.90871901      200000     7.29872e-01     3.18813e-05
218956.68772759 159816.54380725      300000     7.29856e-01     3.25782e-05
291943.51307624 213090.55150656      400000     7.29859e-01     3.25361e-05
364929.87120445 266363.88318655      500000     7.29860e-01     3.25228e-05
437915.55139037 319635.92067931      600000     7.29859e-01     3.20063e-05
510897.20824758 372902.22962472      700000     7.29853e-01     3.18436e-05
583879.93959866 426170.12889797      800000     7.29850e-01     3.17488e-05
656863.35291903 479439.26951133      900000     7.29848e-01     3.19483e-05
729849.06956012 532711.44891096     1000000     7.29849e-01     3.17846e-05
802834.50521412 585983.47251692     1100000     7.29850e-01     3.18818e-05
875820.83583370 639256.70863734     1200000     7.29851e-01     3.18846e-05
948806.67377033 692529.07250495     1300000     7.29851e-01     3.17693e-05
1021789.32858251 745796.79683824     1400000     7.29850e-01     3.16753e-05
1094777.91516773 799073.04903272     1500000     7.29852e-01     3.15067e-05
1167762.49857646 852343.69393779     1600000     7.29852e-01     3.15067e-05
1240748.00830671 905615.77730841     1700000     7.29852e-01     3.15575e-05
1313734.01119823 958888.39825404     1800000     7.29852e-01     3.15014e-05
1386719.10733663 1012159.42116180     1900000     7.29852e-01     3.13068e-05
1459702.94420227 1065429.00880057     2000000     7.29851e-01     3.13331e-05
