**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 0.67000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
 66989.35021971  44879.14222044      100000     6.69894e-01     3.41179e-05
133975.35187328  89753.57401972      200000     6.69877e-01     3.29974e-05
200960.45830391 134626.59567278      300000     6.69868e-01     3.19211e-05
267947.65328471 179502.55282604      400000     6.69869e-01     3.17264e-05
334932.60823130 224375.54478168      500000     6.69865e-01     3.16813e-05
401916.70706225 269247.18876574      600000     6.69861e-01     3.13162e-05
468903.58934717 314123.04993950      700000     6.69862e-01     3.17528e-05
535891.92922648 359000.50133271      800000     6.69865e-01     3.16270e-05
602877.13923771 403873.92302042      900000     6.69863e-01     3.17107e-05
669863.09531383 448748.17113923     1000000     6.69863e-01     3.16047e-05
736850.21998949 493623.94750780     1100000     6.69864e-01     3.14839e-05
803833.90295038 538495.09253780     1200000     6.69862e-01     3.13663e-05
870818.52736827 583367.38132812     1300000     6.69860e-01     3.11764e-05
937804.32397232 628241.16309004     1400000     6.69860e-01     3.09583e-05
1004791.19840079 673116.67830453     1500000     6.69861e-01     3.09623e-05
1071774.38674816 717987.39417038     1600000     6.69859e-01     3.10526e-05
1138759.18935682 762860.15170967     1700000     6.69858e-01     3.10611e-05
1205745.08174891 807734.44437206     1800000     6.69858e-01     3.11104e-05
1272734.55689336 852613.41197019     1900000     6.69860e-01     3.10888e-05
1339724.45575129 897492.86121187     2000000     6.69862e-01     3.10263e-05
