**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 0.96000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
 95298.53021000  90821.30527772      100000     9.52985e-01     3.20668e-05
190598.49707230 181645.75124477      200000     9.52992e-01     3.40791e-05
285890.14718830 272453.94078115      300000     9.52967e-01     3.33997e-05
381196.98297491 363290.79131436      400000     9.52992e-01     3.23544e-05
476491.35041186 454104.08754744      500000     9.52983e-01     3.21470e-05
571797.76600827 544940.57591704      600000     9.52996e-01     3.23898e-05
667103.40347592 635775.47392012      700000     9.53005e-01     3.24098e-05
762394.64417378 726583.12746546      800000     9.52993e-01     3.26695e-05
857697.85484118 817413.17096091      900000     9.52998e-01     3.23996e-05
952999.26823831 908239.71527635     1000000     9.52999e-01     3.21100e-05
1048313.18431846 999090.58520545     1100000     9.53012e-01     3.23234e-05
1143597.49053221 1089884.94912387     1200000     9.52998e-01     3.24435e-05
1238890.14399486 1180694.87603219     1300000     9.52992e-01     3.22781e-05
1334199.66391787 1271537.24422243     1400000     9.53000e-01     3.23463e-05
1429507.71065656 1362376.62119809     1500000     9.53005e-01     3.22831e-05
1524808.11273141 1453201.47508819     1600000     9.53005e-01     3.22576e-05
1620109.45459631 1544028.15098346     1700000     9.53006e-01     3.22532e-05
1715400.50625086 1634835.54998652     1800000     9.53000e-01     3.24362e-05
1810683.55996829 1725627.34049983     1900000     9.52991e-01     3.24079e-05
1905979.58554661 1816443.89364247     2000000     9.52990e-01     3.24017e-05
