**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 0.81000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
 80983.25610664  65586.05876649      100000     8.09833e-01     3.18107e-05
161962.26218823 131165.16346096      200000     8.09811e-01     3.14580e-05
242942.73899183 196746.53197867      300000     8.09809e-01     3.09463e-05
323919.56082475 262322.19066559      400000     8.09799e-01     3.12149e-05
404901.22644482 327905.71843712      500000     8.09802e-01     3.14242e-05
485880.23588523 393484.79420593      600000     8.09800e-01     3.13136e-05
566859.46690791 459064.00926375      700000     8.09799e-01     3.09209e-05
647833.61646274 524635.32369452      800000     8.09792e-01     3.10380e-05
728812.71750713 590214.38487593      900000     8.09792e-01     3.08262e-05
809792.66789774 655794.93595408     1000000     8.09793e-01     3.07710e-05
890773.71470196 721377.30612127     1100000     8.09794e-01     3.07652e-05
971750.01256583 786952.26723596     1200000     8.09792e-01     3.09957e-05
1052730.40505535 852533.49338171     1300000     8.09793e-01     3.09087e-05
1133710.65347773 918114.65621852     1400000     8.09793e-01     3.09556e-05
1214690.87206875 983695.76528771     1500000     8.09794e-01     3.09926e-05
1295670.38511587 1049275.73348490     1600000     8.09794e-01     3.10261e-05
1376647.96366059 1114852.50568314     1700000     8.09793e-01     3.10186e-05
1457626.03776693 1180430.09711445     1800000     8.09792e-01     3.10212e-05
1538604.98839557 1246009.16263186     1900000     8.09792e-01     3.10523e-05
1619583.40800179 1311587.54763893     2000000     8.09792e-01     3.11700e-05
