**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 0.43000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
 42994.90129510  18488.37521316      100000     4.29949e-01     2.75984e-05
 85988.23328304  36975.88717106      200000     4.29941e-01     3.00293e-05
128982.04080580  55463.70410367      300000     4.29940e-01     3.04931e-05
171975.26726101  73951.17592522      400000     4.29938e-01     3.11114e-05
214969.82994682  92439.53229378      500000     4.29940e-01     3.09534e-05
257959.24565883 110923.56517218      600000     4.29932e-01     3.10186e-05
300952.53051330 129410.92056175      700000     4.29932e-01     3.10587e-05
343944.81301131 147897.51471503      800000     4.29931e-01     3.12146e-05
386936.93918520 166383.91546756      900000     4.29930e-01     3.12704e-05
429925.63163461 184867.12210397     1000000     4.29926e-01     3.10734e-05
472919.69673311 203355.40004730     1100000     4.29927e-01     3.13227e-05
515912.36178884 221842.25206485     1200000     4.29927e-01     3.13454e-05
558902.11224016 240326.88677994     1300000     4.29925e-01     3.15868e-05
601896.30715675 258814.75478440     1400000     4.29926e-01     3.13735e-05
644887.26574779 277300.07659097     1500000     4.29925e-01     3.13464e-05
687879.43373415 295786.57346580     1600000     4.29925e-01     3.14071e-05
730870.91967888 314272.16599851     1700000     4.29924e-01     3.12737e-05
773865.46790300 332760.77152587     1800000     4.29925e-01     3.13662e-05
816856.66174453 351246.26342170     1900000     4.29925e-01     3.13282e-05
859850.17466895 369733.95421709     2000000     4.29925e-01     3.13964e-05
