**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 0.41000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
 40992.56532686  16806.44536618      100000     4.09926e-01     2.54125e-05
 81984.90933477  33613.17327257      200000     4.09925e-01     2.77324e-05
122976.00533053  50418.81631470      300000     4.09920e-01     2.83001e-05
163969.46961916  67226.78140820      400000     4.09924e-01     2.95350e-05
204964.21182316  84035.54025281      500000     4.09928e-01     2.97680e-05
245953.86522986 100840.01726227      600000     4.09923e-01     2.97404e-05
286947.18272161 117647.65242072      700000     4.09925e-01     2.99409e-05
327938.44004266 134454.08816486      800000     4.09923e-01     3.07032e-05
368929.34914973 151259.68592569      900000     4.09921e-01     3.06823e-05
409921.15583288 168066.37619531     1000000     4.09921e-01     3.10222e-05
450909.77481053 184870.44168882     1100000     4.09918e-01     3.12899e-05
491904.16349661 201679.19968670     1200000     4.09920e-01     3.14816e-05
532897.96627393 218487.35447722     1300000     4.09922e-01     3.15493e-05
573889.60847989 235293.65335416     1400000     4.09921e-01     3.15469e-05
614880.77155243 252099.50609754     1500000     4.09921e-01     3.15093e-05
655872.98104974 268906.32083547     1600000     4.09921e-01     3.15414e-05
696864.00702525 285712.12777703     1700000     4.09920e-01     3.15477e-05
737855.60370395 302518.12040136     1800000     4.09920e-01     3.13965e-05
778843.77899934 319321.79117171     1900000     4.09918e-01     3.15156e-05
819836.57654339 336128.63445980     2000000     4.09918e-01     3.13142e-05
