**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 0.60000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
 59990.67728050  35992.09819057      100000     5.99907e-01     3.28458e-05
119979.52199695  71981.64513060      200000     5.99898e-01     3.10832e-05
179965.70504010 107968.50889117      300000     5.99886e-01     3.21964e-05
239954.80401415 143958.27322986      400000     5.99887e-01     3.12583e-05
299943.80104765 179948.41519455      500000     5.99888e-01     3.16952e-05
359934.17784427 215940.23387515      600000     5.99890e-01     3.20221e-05
419922.69094802 251929.89636280      700000     5.99890e-01     3.23696e-05
479913.16350701 287921.18387367      800000     5.99891e-01     3.17228e-05
539902.18459838 323911.07878467      900000     5.99891e-01     3.16074e-05
599890.29674286 359899.84523398     1000000     5.99890e-01     3.14771e-05
659878.90575629 395889.70704245     1100000     5.99890e-01     3.18244e-05
719866.25923443 431877.57694734     1200000     5.99889e-01     3.17091e-05
779855.89948741 467868.07974243     1300000     5.99889e-01     3.15264e-05
839843.22479339 503855.96182141     1400000     5.99888e-01     3.14818e-05
899832.34416376 539846.28296689     1500000     5.99888e-01     3.16342e-05
959821.39621667 575836.29882503     1600000     5.99888e-01     3.16271e-05
1019810.06071200 611826.02340188     1700000     5.99888e-01     3.17231e-05
1079802.45449938 647820.16133809     1800000     5.99890e-01     3.17746e-05
1139788.73486948 683806.83001832     1900000     5.99889e-01     3.17498e-05
1199774.49929739 719792.89143909     2000000     5.99887e-01     3.17334e-05
