**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 0.45000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
 44993.23892481  20246.63915285      100000     4.49932e-01     2.72366e-05
 89984.04819953  40491.47877405      200000     4.49920e-01     2.91706e-05
134981.29600360  60742.24238342      300000     4.49938e-01     3.02494e-05
179975.34354209  80990.05877053      400000     4.49938e-01     3.06202e-05
224963.90461496 101232.94056500      500000     4.49928e-01     3.08476e-05
269958.06781105 121481.05818177      600000     4.49930e-01     3.13237e-05
314949.59093094 141726.32123950      700000     4.49928e-01     3.09797e-05
359939.84393461 161970.33273450      800000     4.49925e-01     3.05858e-05
404931.92744065 182216.28356082      900000     4.49924e-01     3.06041e-05
449925.43037346 202463.78219078     1000000     4.49925e-01     3.08893e-05
494918.56554028 222710.29170136     1100000     4.49926e-01     3.05243e-05
539908.19901534 242953.94671762     1200000     4.49923e-01     3.04672e-05
584896.07436918 263196.11893877     1300000     4.49920e-01     3.04952e-05
629889.70789238 283443.33162219     1400000     4.49921e-01     3.04185e-05
674881.02039826 303688.72980227     1500000     4.49921e-01     3.05347e-05
719873.16858678 323934.83200008     1600000     4.49921e-01     3.06064e-05
764861.45607128 344177.20451604     1700000     4.49919e-01     3.05193e-05
809852.39044689 364422.10930854     1800000     4.49918e-01     3.05254e-05
854841.52919058 384665.65644091     1900000     4.49917e-01     3.06668e-05
899832.86250273 404911.11157030     2000000     4.49916e-01     3.07607e-05
