**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 0.54000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
 53992.50095174  29155.02056680      100000     5.39925e-01     3.11898e-05
107981.02900243  58305.61388911      200000     5.39905e-01     3.05038e-05
161971.20202112  87457.99660777      300000     5.39904e-01     3.03189e-05
215961.55381385 116610.33686885      400000     5.39904e-01     2.96376e-05
269949.81668448 145760.94671126      500000     5.39900e-01     3.02793e-05
323936.71202704 174909.56751695      600000     5.39895e-01     2.98531e-05
377926.56493923 204061.50231452      700000     5.39895e-01     2.97207e-05
431919.58587667 233216.94063088      800000     5.39899e-01     2.97248e-05
485906.98599731 262366.60120254      900000     5.39897e-01     3.00519e-05
539899.07334443 291521.38068393     1000000     5.39899e-01     3.03713e-05
593889.17805126 320674.28356797     1100000     5.39899e-01     3.08728e-05
647879.28435769 349826.79229035     1200000     5.39899e-01     3.09609e-05
701869.40973375 378979.39606583     1300000     5.39900e-01     3.10926e-05
755859.35654038 408131.47421021     1400000     5.39900e-01     3.09679e-05
809847.70348208 437281.99706976     1500000     5.39898e-01     3.09746e-05
863836.19872259 466432.80338687     1600000     5.39898e-01     3.10575e-05
917826.72825366 495585.80241031     1700000     5.39898e-01     3.11284e-05
971818.20320321 524739.42349665     1800000     5.39899e-01     3.09698e-05
1025808.33321374 553891.77075884     1900000     5.39899e-01     3.09219e-05
1079800.33107018 583046.44665971     2000000     5.39900e-01     3.10346e-05
