**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 0.39000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
 38993.77806044  15207.80755891      100000     3.89938e-01     2.66028e-05
 77982.69961951  30412.49204240      200000     3.89913e-01     2.99242e-05
116976.70635687  45621.27444667      300000     3.89922e-01     3.14723e-05
155970.77852623  60830.01975457      400000     3.89927e-01     3.20259e-05
194962.31443839  76036.58981104      500000     3.89925e-01     3.19634e-05
233952.65977636  91242.44477164      600000     3.89921e-01     3.22774e-05
272944.89299976 106449.52495853      700000     3.89921e-01     3.21487e-05
311938.57255413 121657.80389789      800000     3.89923e-01     3.21407e-05
350930.91721529 136864.80477461      900000     3.89923e-01     3.18712e-05
389926.18937989 152074.42648414     1000000     3.89926e-01     3.19933e-05
428917.92169987 167281.16498763     1100000     3.89925e-01     3.19818e-05
467909.11540234 182487.71048629     1200000     3.89924e-01     3.21613e-05
506901.59499271 197695.07000641     1300000     3.89924e-01     3.21680e-05
545894.33956119 212902.62702493     1400000     3.89925e-01     3.21673e-05
584887.73878235 228110.63589341     1500000     3.89925e-01     3.21275e-05
623881.39063451 243318.86753712     1600000     3.89926e-01     3.21088e-05
662871.41844242 258524.32832377     1700000     3.89924e-01     3.21248e-05
701861.16919144 273729.56688275     1800000     3.89923e-01     3.21357e-05
740853.12591122 288936.38049811     1900000     3.89923e-01     3.20689e-05
779848.75675373 304145.95749586     2000000     3.89924e-01     3.19579e-05
